Unnamed: 0,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
315,101942,good,Center,6,Vardanants St,2,Yerevan,70,http://www.myrealty.am/en/item/21203/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
5098,85075,good,Center,6,Tigran Mets Ave,3,Yerevan,64,http://www.myrealty.am/en/item/29658/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
4781,283633,newly repaired,Center,5,Moskovyan St,4,Yerevan,130,http://www.myrealty.am/en/item/36260/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.2
1688,64858,newly repaired,Qanaqer-Zeytun,10,Rubinyants St,3,Yerevan,78,http://www.myrealty.am/en/item/35497/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,7,2.8
2942,104876,newly repaired,Center,6,Sayat Nova Ave,2,Yerevan,60,http://www.myrealty.am/en/item/14181/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,1,3.2
6065,180400,newly repaired,Center,5,Koghbatsi St,3,Yerevan,130,http://www.myrealty.am/en/item/24041/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3
5334,42391,good,Qanaqer-Zeytun,10,M. Meliqyan St,3,Yerevan,92,http://www.myrealty.am/en/item/37964/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,1,2.8
414,64219,newly repaired,Arabkir,6,Komitas Ave,2,Yerevan,70,http://www.myrealty.am/en/item/32245/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.2
6192,94137,zero condition,Center,11,Amiryan St,2,Yerevan,75,http://www.myrealty.am/en/item/32918/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,3
1429,142202,newly repaired,Arabkir,13,Gyulbenkyan St,3,Yerevan,104,http://www.myrealty.am/en/item/8599/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,11,3.2
5194,125166,newly repaired,Arabkir,17,Kievyan St,3,Yerevan,100,http://www.myrealty.am/en/item/35986/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,9,3
275,40430,newly repaired,Davtashen,12,Davtashen 4 district,2,Yerevan,63,http://www.myrealty.am/en/item/32535/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,6,2.8
4514,64510,good,Center,5,Tigran Mets Ave,2,Yerevan,67,http://www.myrealty.am/en/item/29595/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
4692,39237,good,Nor Norq,6,Moldovakan St,2,Yerevan,51,http://www.myrealty.am/en/item/35599/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,1,2.8
3687,100224,newly repaired,Arabkir,5,Kievyan St,3,Yerevan,90,http://www.myrealty.am/en/item/26228/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.2
6681,44612,good,Nor Norq,17,Galshoyan St,3,Yerevan,80,http://www.myrealty.am/en/item/32560/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,12,2.8
1890,55302,newly repaired,Arabkir,15,Adonts St,3,Yerevan,80,http://www.myrealty.am/en/item/28285/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
5710,92941,newly repaired,Arabkir,6,Komitas Ave,3,Yerevan,76,http://www.myrealty.am/en/item/20511/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.2
1353,140778,newly repaired,Center,13,Sayat Nova Ave,3,Yerevan,71,http://www.myrealty.am/en/item/37312/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,12,2.8
508,95925,zero condition,Center,5,Tpagrichner St,3,Yerevan,80,http://www.myrealty.am/en/item/33912/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
1409,53429,good,Center,10,Zavaryan St,2,Yerevan,43,http://www.myrealty.am/en/item/33496/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,9,2.8
1391,139782,newly repaired,Center,17,Tsitsernakaberd Highway,3,Yerevan,98,http://www.myrealty.am/en/item/31657/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,7,3
488,98411,good,Arabkir,16,Mamikoniants St,3,Yerevan,80,http://www.myrealty.am/en/item/37650/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,14,2.8
6711,208748,newly repaired,Center,13,Nalbandyan St,3,Yerevan,110,http://www.myrealty.am/en/item/37350/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3
3912,67073,good,Arabkir,6,Komitas Ave,3,Yerevan,80,http://www.myrealty.am/en/item/29761/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,2.8
1832,129095,good,Center,12,Koghbatsi St,4,Yerevan,111,http://www.myrealty.am/en/item/34999/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
6465,41483,good,Nor Norq,17,Mar St,3,Yerevan,90,http://www.myrealty.am/en/item/16684/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,16,2.8
3830,94006,zero condition,Center,7,Antarayin St,3,Yerevan,90,http://www.myrealty.am/en/item/2052/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,1,3
4630,62297,newly repaired,Arabkir,8,Hr.Kochar St,1,Yerevan,45,http://www.myrealty.am/en/item/34520/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,4,2.8
946,256558,newly repaired,Center,5,Mashtots Ave,3,Yerevan,135,http://www.myrealty.am/en/item/3945/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
5837,59842,newly repaired,Malatia-Sebastia,10,Raffi St,3,Yerevan,85,http://www.myrealty.am/en/item/28816/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,3,2.8
4215,71872,good,Arabkir,13,Nikol Duman St,3,Yerevan,78,http://www.myrealty.am/en/item/23195/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,1,2.8
3129,55846,good,Davtashen,10,Davtashen 1 district,3,Yerevan,80,http://www.myrealty.am/en/item/37684/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,other,8,2.8
413,71558,good,Center,7,Tigran Mets Ave,2,Yerevan,64,http://www.myrealty.am/en/item/37429/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
2113,42401,good,Davtashen,17,Davtashen 1 district,2,Yerevan,74,http://www.myrealty.am/en/item/34581/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,15,2.8
5502,51942,good,Achapnyak,5,Shinararner St,3,Yerevan,72,http://www.myrealty.am/en/item/33000/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,1,2.8
5083,252564,good,Center,3,Abovyan St,4,Yerevan,130,http://www.myrealty.am/en/item/34234/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3.2
2132,124572,newly repaired,Arabkir,15,Hr.Kochar St,2,Yerevan,70,http://www.myrealty.am/en/item/28827/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,7,3
4709,62285,good,Arabkir,6,Vratsakan St,2,Yerevan,62,http://www.myrealty.am/en/item/31082/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
5044,65031,good,Malatia-Sebastia,16,Z.Andranik St,3,Yerevan,82,http://www.myrealty.am/en/item/31132/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,12,2.8
5563,44435,newly repaired,Qanaqer-Zeytun,6,Davit Anhaxt St,2,Yerevan,50,http://www.myrealty.am/en/item/17277/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,2,2.8
2292,60505,newly repaired,Nor Norq,6,Mikoyan St,3,Yerevan,106,http://www.myrealty.am/en/item/22793/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,2.8
2187,114638,newly repaired,Arabkir,6,Baghramyan av(Arabkir),5,Yerevan,147,http://www.myrealty.am/en/item/31431/5-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,other,1,2.8
1514,110850,newly repaired,Arabkir,10,Azatutyan Ave,3,Yerevan,96,http://www.myrealty.am/en/item/21639/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,3
4851,59779,newly repaired,Avan,10,Hovhannisyan distrct,2,Yerevan,67,http://www.myrealty.am/en/item/25622/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,5,2.8
5354,116969,newly repaired,Center,7,Khanjyan St,3,Yerevan,80,http://www.myrealty.am/en/item/25203/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,6,3
19,72656,newly repaired,Center,11,Kajaznuni St,3,Yerevan,98,http://www.myrealty.am/en/item/14158/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,1,2.8
5533,86941,newly repaired,Center,11,Saryan St,2,Yerevan,71,http://www.myrealty.am/en/item/35845/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,7,2.8
6553,105223,zero condition,Arabkir,15,Komitas Ave,3,Yerevan,103,http://www.myrealty.am/en/item/2058/apartment-for-sale-in-Yerevan,2,monolit,7,3
2073,88510,newly repaired,Arabkir,10,Hambardzumyan St,3,Yerevan,96,http://www.myrealty.am/en/item/28164/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,1,3
5066,59978,newly repaired,Avan,10,Avan-Arinj 1 micro,3,Yerevan,63,http://www.myrealty.am/en/item/30893/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,9,2.8
3793,244071,newly repaired,Center,6,Teryan St,3,Yerevan,98,http://www.myrealty.am/en/item/33740/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3
264,35310,newly repaired,Nor Norq,6,Gyuliqevxyan St,2,Yerevan,51,http://www.myrealty.am/en/item/2282/apartment-for-sale-in-Yerevan,1,stone,4,2.8
939,124110,good,Center,6,Moskovyan St,1,Yerevan,92,http://www.myrealty.am/en/item/23734/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
5820,82186,newly repaired,Center,6,Aygestan St,3,Yerevan,90,http://www.myrealty.am/en/item/32283/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3
2439,59560,newly repaired,Arabkir,8,Mamikoniants St,1,Yerevan,50,http://www.myrealty.am/en/item/23607/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
516,93861,newly repaired,Center,10,E. Qochar St,3,Yerevan,75,http://www.myrealty.am/en/item/11030/apartment-for-sale-in-Yerevan,1,panel,3,2.8
4025,67479,newly repaired,Arabkir,10,Ghapantsian St,4,Yerevan,110,http://www.myrealty.am/en/item/31261/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,2.8
2841,34945,newly repaired,Achapnyak,13,Shinararner St,1,Yerevan,47,http://www.myrealty.am/en/item/36957/1-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,9,2.8
5323,46940,good,Malatia-Sebastia,10,Gusan Sheram St,3,Yerevan,76,http://www.myrealty.am/en/item/19572/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,8,2.8
3216,77687,good,Center,11,Aygestan 10 St,3,Yerevan,86,http://www.myrealty.am/en/item/21324/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
686,80462,good,Center,6,Tumanyan St,2,Yerevan,50,http://www.myrealty.am/en/item/22519/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
623,46645,good,Nor Norq,17,Galshoyan St,3,Yerevan,86,http://www.myrealty.am/en/item/28622/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,10,2.8
6514,87615,good,Center,10,Ler. Kamsar St,2,Yerevan,80,http://www.myrealty.am/en/item/8904/apartment-for-sale-in-Yerevan,1,monolit,2,2.8
5126,54013,good,Avan,15,Narekatsi district,1,Yerevan,87,http://www.myrealty.am/en/item/30325/1-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,3,2.8
3099,88160,good,Nor Norq,6,Gyurjyan St,3,Yerevan,83,http://www.myrealty.am/en/item/21349/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,4,2.8
2769,139069,newly repaired,Center,6,Isahakyan St,3,Yerevan,80,http://www.myrealty.am/en/item/603/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
4745,80164,newly repaired,Davtashen,10,Davtashen 1 district,2,Yerevan,68,http://www.myrealty.am/en/item/34782/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,5,2.8
1712,48316,newly repaired,Arabkir,6,Orbeli Yeghbayrner   St,3,Yerevan,46,http://www.myrealty.am/en/item/37950/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
6213,42973,good,Arabkir,9,Komitas Ave,2,Yerevan,55,http://www.myrealty.am/en/item/11042/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,5,2.8
900,43956,good,Avan,10,Hovhannisyan distrct,1,Yerevan,54,http://www.myrealty.am/en/item/35641/1-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,8,2.8
4094,105721,good,Center,5,Mashtots Ave,3,Yerevan,97,http://www.myrealty.am/en/item/15946/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
5719,108963,newly repaired,Arabkir,17,Adonts St,3,Yerevan,95,http://www.myrealty.am/en/item/15861/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,4,3
2306,60637,newly repaired,Arabkir,6,Hambardzumyan St,2,Yerevan,66,http://www.myrealty.am/en/item/5552/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
2024,57839,newly repaired,Shengavit,6,Bagratuniats Ave,3,Yerevan,78,http://www.myrealty.am/en/item/36706/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
6578,82997,newly repaired,Center,6,Bayron St,2,Yerevan,69,http://www.myrealty.am/en/item/28073/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
2763,212001,newly repaired,Center,14,Mashtots Ave,3,Yerevan,86,http://www.myrealty.am/en/item/11610/Apartment-for-sale-in-Yerevan,1,monolit,9,3
652,45223,newly repaired,Center,10,M.Khorenatsi St,1,Yerevan,41,http://www.myrealty.am/en/item/35906/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
3162,47852,newly repaired,Center,10,M.Khorenatsi St,2,Yerevan,40,http://www.myrealty.am/en/item/33169/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
4796,128442,newly repaired,Arabkir,6,Hakobyan St,3,Yerevan,91,http://www.myrealty.am/en/item/35482/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3.2
5208,74439,good,Center,6,Sarmen St,2,Yerevan,53,http://www.myrealty.am/en/item/30813/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
5192,73944,newly repaired,Malatia-Sebastia,10,Z.Andranik St,3,Yerevan,72,http://www.myrealty.am/en/item/25742/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,other,6,2.8
2898,124945,newly repaired,Qanaqer-Zeytun,11,Nersisyan St,3,Yerevan,115,http://www.myrealty.am/en/item/30357/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,2,monolit,6,3
6653,36661,newly repaired,Center,14,Tigran Mets Ave,1,Yerevan,44,http://www.myrealty.am/en/item/25357/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,8,2.8
5628,135762,good,Center,5,Spendiaryan St,3,Yerevan,80,http://www.myrealty.am/en/item/2099/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
5985,161986,newly repaired,Arabkir,19,Keri St,3,Yerevan,100,http://www.myrealty.am/en/item/29853/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,4,3
1203,50368,newly repaired,Achapnyak,15,Bashinjaxyan St,2,Yerevan,78,http://www.myrealty.am/en/item/12542/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,10,3
3397,86972,newly repaired,Arabkir,6,Hr.Kochar St,4,Yerevan,77,http://www.myrealty.am/en/item/14957/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
4887,56089,zero condition,Arabkir,10,Komitas Ave,2,Yerevan,74,http://www.myrealty.am/en/item/38103/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,6,2.8
1731,51666,good,Shengavit,6,Chexov St,3,Yerevan,76,http://www.myrealty.am/en/item/12531/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
615,92454,newly repaired,Center,6,Charents St,3,Yerevan,86,http://www.myrealty.am/en/item/24036/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3
5967,165645,newly repaired,Center,5,Hanrapetutyan St,3,Yerevan,91,http://www.myrealty.am/en/item/32737/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3
2432,70576,good,Davtashen,10,Davtashen 4 district,4,Yerevan,94,http://www.myrealty.am/en/item/31062/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,4,2.8
569,256657,good,Center,19,Vardanants St,3,Yerevan,130,http://www.myrealty.am/en/item/36379/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,4,2.8
4843,54960,newly repaired,Avan,10,Avan-Arinj 2 micro,3,Yerevan,79,http://www.myrealty.am/en/item/27660/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,1,2.8
2557,66937,newly repaired,Malatia-Sebastia,10,Raffi St,4,Yerevan,85,http://www.myrealty.am/en/item/27448/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,2,2.8
637,95927,newly repaired,Center,5,Vardanants St,3,Yerevan,96,http://www.myrealty.am/en/item/22578/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
947,65912,zero condition,Center,11,Tigran Mets Ave,3,Yerevan,75,http://www.myrealty.am/en/item/15232/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
6439,60122,good,Malatia-Sebastia,11,Z.Andranik St,4,Yerevan,95,http://www.myrealty.am/en/item/23279/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,7,2.8
2370,100108,newly repaired,Arabkir,6,Kasyan St,3,Yerevan,80,http://www.myrealty.am/en/item/5775/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
6141,83277,good,Center,11,Hin yerevantsi St,1,Yerevan,50,http://www.myrealty.am/en/item/30908/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
1418,136577,newly repaired,Arabkir,13,Gyulbenkyan St,3,Yerevan,104,http://www.myrealty.am/en/item/34771/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,6,3
669,49874,good,Nor Norq,6,Nansen St,1,Yerevan,65,http://www.myrealty.am/en/item/22790/1-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,1,2.6
1907,56578,good,Avan,15,Charents disrtict,1,Yerevan,88,http://www.myrealty.am/en/item/18153/1-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,14,2.8
5046,69450,good,Malatia-Sebastia,10,Z.Andranik St,3,Yerevan,103,http://www.myrealty.am/en/item/29979/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,8,2.8
2434,58096,good,Arabkir,6,A. Khachatrian St,2,Yerevan,57,http://www.myrealty.am/en/item/23610/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3
2554,132327,good,Center,6,Saryan St,3,Yerevan,90,http://www.myrealty.am/en/item/29490/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
3045,73694,good,Center,6,Tumanyan St,1,Yerevan,35,http://www.myrealty.am/en/item/31503/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
5818,91407,good,Arabkir,10,N. Tigranyan St,2,Yerevan,77,http://www.myrealty.am/en/item/31818/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
3962,65866,newly repaired,Arabkir,6,Aghbyur Serob St,3,Yerevan,86,http://www.myrealty.am/en/item/28878/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3951,66637,good,Davtashen,10,Davtashen 1 district,3,Yerevan,73,http://www.myrealty.am/en/item/30307/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
5493,52946,newly repaired,Nor Norq,6,Nansen St,3,Yerevan,76,http://www.myrealty.am/en/item/36035/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,1,2.8
2546,138394,good,Center,7,Verin Antarayin,2,Yerevan,93,http://www.myrealty.am/en/item/10905/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,2.8
2663,98012,good,Arabkir,6,Hambardzumyan St,3,Yerevan,118,http://www.myrealty.am/en/item/34585/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,3,2.8
6760,47900,newly repaired,Achapnyak,10,Shinararner St,2,Yerevan,54,http://www.myrealty.am/en/item/26437/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,9,2.8
6344,73372,good,Nor Norq,6,A. Hovhannisyan St,3,Yerevan,115,http://www.myrealty.am/en/item/25070/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,4,2.8
4290,61889,newly repaired,Arabkir,6,Baghramyan av(Arabkir),2,Yerevan,42,http://www.myrealty.am/en/item/27243/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3
2062,102787,newly repaired,Center,13,Sayat Nova Ave,3,Yerevan,81,http://www.myrealty.am/en/item/21007/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,12,2.8
4600,103009,good,Center,6,Tpagrichner St,2,Yerevan,80,http://www.myrealty.am/en/item/24031/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
6508,55510,newly repaired,Achapnyak,11,Margaryan St,2,Yerevan,67,http://www.myrealty.am/en/item/15161/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,8,2.8
469,117252,newly repaired,Center,11,Pushkin St,3,Yerevan,90,http://www.myrealty.am/en/item/38104/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,3,2.8
1782,57611,good,Malatia-Sebastia,11,Sebastia str,3,Yerevan,100,http://www.myrealty.am/en/item/20863/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,2,2.8
2792,82966,newly repaired,Arabkir,7,Komitas Ave,3,Yerevan,70,http://www.myrealty.am/en/item/10540/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,4,2.8
3799,75410,zero condition,Qanaqer-Zeytun,13,Rubinyants St,3,Yerevan,96,http://www.myrealty.am/en/item/8087/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,5,3
286,37427,newly repaired,Achapnyak,13,Sisakyan St,1,Yerevan,42,http://www.myrealty.am/en/item/16254/1-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,9,2.8
3380,81071,newly repaired,Center,12,Tsitsernakaberd Highway,2,Yerevan,70,http://www.myrealty.am/en/item/29214/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,9,2.8
1948,36990,good,Malatia-Sebastia,15,Z.Andranik St,3,Yerevan,96,http://www.myrealty.am/en/item/38050/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,14,2.8
